ID,Likes,Dislikes
073188,177390,9980
073189,704250,192
073190,998158,3402
073191,961847,2910
073192,373546,1464
073193,632102,585
073194,479751,8532
073195,589184,6436
073196,777416,8324
073197,88105,715
073198,313660,2760
073199,300610,9093
073200,302431,1396
073201,471709,3529
073202,220849,9649
073203,115766,4482
073204,423378,9946
073205,702648,9174
073206,387673,2317
073207,555383,3216
073208,78286,4717
073209,669998,334
073210,268529,2133
073211,516019,3434
073212,164941,5657
073213,404828,5397
073214,500599,1454
073215,495991,7052
073216,967572,6125
073217,821209,5720
073218,695281,3066
073219,634551,5638
073220,677153,6402
073221,404137,8755
073222,893088,1078
073223,939813,5369
073224,32162,973
073225,927982,4710
073226,996417,105
073227,695042,9427
073228,351014,7162
073229,826307,9522
073230,509558,8816
073231,587568,4746
073232,367719,6768
073233,466651,9829
073234,467972,100
073235,182397,6753
073236,526789,3471
073237,731465,7153
073238,226705,9586
073239,823964,2350
073240,396775,7602
073241,521887,7407
073242,649929,2509
073243,83882,2669
073244,520141,1957
073245,962582,9827
073246,690939,1749
073247,841646,6967
073248,285491,4198
073249,313894,2658
073250,696291,5180
073251,262973,7435
073252,669306,3810
073253,503881,5707
073254,638435,9518
073255,229775,273
073256,897414,1202
073257,829102,8922
073258,905787,8397
073259,276632,8601
073260,633178,5037
073261,299193,2183
073262,809740,1173
073263,964400,9948
073264,6087,8257
073265,20994,4879
073266,73912,2484
073267,59156,2128
073268,689629,1552
073269,311287,6524
073270,85380,8020
073271,965957,3471
073272,753930,1414
073273,606066,9077
073274,603849,7853
073275,799061,5713
073276,374443,5098
073277,893270,7545
073278,515775,1090
073279,754014,1428
073280,957634,5053
073281,92431,4102
073282,442462,6456
073283,854482,6370
073284,976541,1212
073285,58795,1265
073286,711082,3988
073287,791115,6647
073288,556493,2418
073289,598522,7702
073290,189283,20
073291,799843,2266
073292,519008,5942
073293,717323,5340
073294,389052,8596
073295,282172,4167
073296,295016,2234
073297,637819,5542
073298,409458,2971
073299,778958,5618
073300,594995,4590
073301,299992,8378
073302,513724,9950
073303,700301,2040
073304,537974,1613
073305,447068,7780
073306,37223,7534
073307,300221,7188
073308,316121,1052
073309,536216,3256
073310,740388,4737
073311,719696,1019
073312,926142,1953
073313,448949,2022
073314,435763,5755
073315,654286,1525
073316,731964,8191
073317,252988,5949
073318,523991,4592
073319,574453,6521
073320,584535,9614
073321,510790,7632
073322,463343,8517
073323,742548,9472
073324,64182,5765
073325,588428,3244
073326,774579,8770
073327,417368,3110
073328,515402,1784
073329,914857,2787
073330,775881,9138
073331,524287,5488
073332,436826,3732
073333,152664,5845
073334,685922,5681
073335,540276,1055
073336,8790,5592
073337,458831,885
073338,562947,7223
073339,555503,2478
073340,574904,1696
073341,722187,5753
073342,467709,7003
073343,914777,8730
073344,595515,299
073345,555565,1223
073346,507393,7746
073347,200508,95
073348,869164,3127
073349,779811,4858
073350,621169,4645
073351,595957,5362
073352,570051,2456
073353,955944,1442
073354,106489,8715
073355,936944,6321
073356,6969,3345
073357,39066,8156
073358,658747,457
073359,637435,6132
073360,286452,6295
073361,665591,9343
073362,15838,5626
073363,424013,758
073364,672123,8813
073365,519708,9370
073366,456855,3639
073367,184407,26
073368,722686,9399
073369,760915,2880
073370,295321,3484
073371,243780,9901
073372,807594,4910
073373,111814,8032
073374,328786,3321
073375,803732,3662
073376,841319,3511
073377,377731,1437
073378,230611,4254
073379,375988,125
073380,884025,1526
073381,259183,4295
073382,293346,2558
073383,561337,8346
073384,80483,7206
073385,375693,8390
073386,468994,7421
073387,819107,2312
073388,715965,1179
073389,478195,3926
073390,55085,3753
073391,616652,9681
073392,862154,7413
073393,378288,2519
073394,781819,8742
073395,249600,9073
073396,116029,1742
073397,357001,5798
073398,87226,8977
073399,337186,6130
073400,426664,4194
073401,717528,4308
073402,222326,5160
073403,628486,1724
073404,322256,9356
073405,770434,7248
073406,864140,5240
073407,875081,6420
073408,706226,7046
073409,105409,1995
073410,849094,4784
073411,333165,6887
073412,250982,9871
073413,335278,4711
073414,821459,515
073415,815459,4863
073416,959436,7173
073417,430516,726
073418,618958,1078
073419,851302,1407
073420,809029,757
073421,150586,7025
073422,490489,1826
073423,701083,5658
073424,745954,820
073425,359940,718
073426,193621,8574
073427,449593,5569
073428,785498,1172
073429,802920,7444
073430,730080,3371
073431,109343,9454
073432,236567,5231
073433,206278,2877
073434,146339,5467
073435,566724,324
073436,38322,2050
073437,553878,781
073438,599327,3941
073439,626586,136
073440,2150,6149
073441,427331,7171
073442,445044,5004
073443,860599,6887
073444,245111,6440
073445,99253,2004
073446,426481,347
073447,888902,8221
073448,523595,9029
073449,982986,1549
073450,897303,4842
073451,110392,7841
073452,989637,9023
073453,317936,9092
073454,97745,3399
073455,690572,6888
073456,230166,220
073457,385804,5929
073458,744499,8618
073459,312226,9495
073460,964532,5692
073461,854575,2686
073462,902656,7840
073463,588073,4468
073464,26411,9182
073465,763560,7368
073466,860466,6674
073467,382179,978
073468,52754,5322
073469,632109,2523
073470,325190,9113
073471,835980,5671
073472,607744,5908
073473,243059,9916
073474,69348,6510
073475,941545,9038
073476,975327,1728
073477,70307,5597
073478,163157,6711
073479,452712,8969
073480,640460,3069
073481,965694,5936
073482,174135,693
073483,382511,5867
073484,548283,7820
073485,366882,2589
073486,516795,8450
073487,679332,7019
073488,471671,2073
073489,314737,8581
073490,536540,644
073491,990231,4311
073492,379567,3543
073493,591568,8050
073494,881241,6861
073495,874075,5770
073496,602610,27
073497,829383,5786
073498,589832,5715
073499,710705,9694
073500,457158,4322
073501,14266,9713
073502,85856,400
073503,819010,5744
073504,941190,5397
073505,872339,5970
073506,591582,7332
073507,970184,9099
073508,369309,1819
073509,447192,7896
073510,212148,9308
073511,638562,8741
073512,948757,3661
073513,270933,738
073514,644639,5746
073515,417172,1844
073516,53634,4907
073517,662259,6503
073518,988563,6606
073519,472871,9029
073520,975356,9641
073521,319867,454
073522,775852,9226
073523,914217,1093
073524,544942,1239
073525,872306,8120
073526,473289,4366
073527,690665,6676
073528,819435,802
073529,609091,1966
073530,726029,2255
073531,682837,3937
073532,407074,2395
073533,509680,3018
073534,485425,4858
073535,922584,9796
073536,359244,4291
073537,741281,9192
073538,256898,4319
073539,928986,8468
073540,376584,1051
073541,704451,4710
073542,814347,7742
073543,603812,9360
073544,534812,6580
073545,568041,8866
073546,837116,9690
073547,103752,4292
073548,63794,6785
073549,470518,5465
073550,700602,2676
073551,698449,1362
073552,813479,9336
073553,31682,9789
073554,422454,3488
073555,564991,8827
073556,338936,7145
073557,473642,6613
073558,992122,7426
073559,811166,4724
073560,21969,3275
073561,435009,9971
073562,998940,9077
073563,331313,8604
073564,732831,8414
073565,921888,2076
073566,33681,9678
073567,278284,3981
073568,693236,395
073569,549029,4048
073570,490877,5972
073571,488370,8115
073572,514698,5892
073573,652537,2664
073574,97795,8443
073575,860522,663
073576,359507,558
073577,562709,2086
073578,605318,6378
073579,366930,3226
073580,523107,5960
073581,110676,6980
073582,775514,4108
073583,218862,8254
073584,260146,7431
073585,789384,4
073586,85642,8727
073587,64387,1453
073588,137296,5112
073589,88576,2035
073590,214962,9580
073591,650745,6610
073592,362016,3798
073593,215540,5464
073594,690287,2370
073595,344958,513
073596,549263,6704
073597,236470,9823
073598,342018,9327
073599,490767,3574
073600,119648,5318
073601,279667,3447
073602,513671,7950
073603,507658,5067
073604,164862,1835
073605,645610,3474
073606,534016,7820
073607,374860,4325
073608,604504,310
073609,704731,1995
073610,751350,1527
073611,247308,4286
073612,358441,7168
073613,877919,9737
073614,123855,405
073615,78775,6361
073616,730700,6454
073617,90921,4921
073618,327651,4524
073619,695849,9862
073620,327367,2127
073621,132342,7184
073622,26557,9606
073623,265020,5479
073624,994815,9357
073625,535246,9287
073626,752717,1677
073627,183124,4358
073628,562740,1252
073629,447889,7537
073630,538357,6205
073631,762093,6636
073632,281845,6753
073633,339907,9676
073634,835161,8778
073635,367817,4892
073636,268558,8290
073637,471207,1804
073638,553670,780
073639,192344,2747
073640,996468,6414
073641,310776,4191
073642,745409,5082
073643,322617,5003
073644,487376,3444
073645,315389,8659
073646,355518,7397
073647,606673,3294
073648,348557,804
073649,181059,4506
073650,513293,6014
073651,112266,1637
073652,64286,7585
073653,777410,2954
073654,510986,4211
073655,847048,4998
073656,68240,9680
073657,977472,2982
073658,992795,3864
073659,665546,8081
073660,818525,7922
073661,582150,1616
073662,643669,8940
073663,496899,101
073664,847331,7983
073665,860509,3896
073666,273828,9747
073667,190695,3296
073668,647349,3617
073669,866341,2212
073670,290293,9416
073671,228825,5470
073672,693652,6814
073673,126999,6978
073674,99710,6556
073675,398949,5523
073676,181919,5115
073677,694117,3253
073678,412810,230
073679,852542,8539
073680,717121,7181
073681,382547,5196
073682,506433,1594
073683,892897,1909
073684,81820,802
073685,179555,3087
073686,781357,1585
073687,145832,9936
073688,506586,2247
073689,504982,2420
073690,516771,4692
073691,86548,840
073692,372114,1918
073693,339958,6154
073694,468092,3094
073695,361165,8905
073696,83548,2004
073697,651312,4656
073698,983868,1299
073699,123906,2368
073700,398348,8138
073701,750050,6742
073702,254703,4751
073703,731079,7439
073704,891915,3775
073705,205400,6277
073706,494561,6429
073707,55178,7849
073708,855127,925
073709,894416,1695
073710,749635,811
073711,577673,2350
073712,941742,1826
073713,849506,7343
073714,894106,8981
073715,110688,5956
073716,286080,2310
073717,853035,1440
073718,226250,4950
073719,746991,7364
073720,722211,5703
073721,752981,7687
073722,738460,5363
073723,469824,4964
073724,418330,9020
073725,17231,3064
073726,274730,6513
073727,402631,5461
073728,479195,649
073729,431595,9472
073730,219327,253
073731,897313,4424
073732,132364,5553
073733,547072,46
073734,444746,5408
073735,885373,2069
073736,787104,7528
073737,67999,2058
073738,306558,4893
073739,376153,9360
073740,384029,2534
073741,207235,4389
073742,882499,4116
073743,325098,736
073744,982908,1229
073745,614700,80
073746,561266,1685
073747,216156,801
073748,219879,2022
073749,411051,9595
073750,197128,1814
073751,706548,3286
073752,701386,2227
073753,326,6941
073754,485060,1660
073755,862802,9610
073756,876739,4090
073757,366236,5545
073758,996924,315
073759,674335,7019
073760,962156,594
073761,667425,3769
073762,653723,7102
073763,537014,8504
073764,101388,4019
073765,682372,6808
073766,283325,5212
073767,421486,9603
073768,37034,9286
073769,213322,9811
073770,217072,7232
073771,110664,1400
073772,368868,7969
073773,409119,192
073774,248576,9796
073775,923429,7868
073776,167085,6803
073777,918145,3430
073778,63359,9465
073779,806335,6415
073780,879304,2827
073781,322344,4996
073782,479262,1902
073783,682868,2457
073784,735939,5171
073785,139677,3325
073786,669508,1242
073787,335996,2089
073788,862578,8600
073789,442848,5772
073790,233774,6340
073791,62041,5383
073792,699338,6517
073793,973592,471
073794,150567,5001
073795,847567,1614
073796,723352,4143
073797,202988,9004
073798,55824,2542
073799,326816,4637
073800,161225,7467
073801,320005,3337
073802,315673,5222
073803,765698,6146
073804,983051,989
073805,741042,4848
073806,829241,538
073807,780491,6674
073808,43457,9096
073809,815659,7580
073810,959085,171
073811,848662,5238
073812,873245,4181
073813,380314,2032
073814,497041,7356
073815,93367,2073
073816,253638,3905
073817,225165,2334
073818,767374,9034
073819,166983,9910
073820,116977,8500
073821,97689,5340
073822,875129,9140
073823,435417,5127
073824,328893,6111
073825,524692,2967
073826,88292,3853
073827,484320,7140
073828,402794,1377
073829,452338,1823
073830,683838,9953
073831,983376,9911
073832,338899,361
073833,402851,7650
073834,801919,663
073835,134374,4477
073836,285489,9429
073837,191704,2709
073838,224961,515
073839,32435,7639
073840,788983,8515
073841,106739,9561
073842,10078,231
073843,784901,3203
073844,188191,1811
073845,699834,3014
073846,127459,7697
073847,802243,1318
073848,116015,66
073849,707285,7952
073850,753576,1874
073851,189994,2360
073852,576378,5210
073853,312035,3871
073854,3608,2984
073855,141017,3237
073856,974097,3866
073857,142439,9970
073858,225708,8593
073859,368889,2468
073860,216035,56
073861,258228,5262
073862,164660,5081
073863,906296,115
073864,453089,2334
073865,825074,3066
073866,50215,9163
073867,24091,1906
073868,325043,4529
073869,535380,176
073870,675628,2873
073871,575724,8695
073872,120956,2478
073873,608506,2350
073874,45298,1499
073875,609974,8349
073876,470739,752
073877,32952,4408
073878,129200,6003
073879,206255,60
073880,272989,8356
073881,334148,3409
073882,531587,8296
073883,532881,7487
073884,948554,9086
073885,899735,8111
073886,168465,6558
073887,53198,3424
073888,16956,3139
073889,382062,7810
073890,480278,5114
073891,103756,9524
